label,t_ms,ax,ay,az
off,4301115,0.000244,-0.014771,1.002319
off,4301135,0.000977,-0.015259,1.002930
off,4301155,0.000732,-0.014038,1.003296
off,4301175,0.000977,-0.015381,1.003906
off,4301195,0.001099,-0.014282,1.002930
off,4301215,0.000977,-0.014282,1.003174
off,4301235,0.000610,-0.015137,1.003784
off,4301255,0.000488,-0.015015,1.002808
off,4301275,0.000610,-0.015625,1.003174
off,4301295,0.000610,-0.014893,1.003296
off,4301315,0.000732,-0.014771,1.003540
off,4301335,0.001343,-0.015381,1.004517
off,4301355,0.001343,-0.014771,1.004028
off,4301375,0.000244,-0.014526,1.003174
off,4301395,0.000488,-0.015503,1.003906
off,4301415,0.000122,-0.014526,1.003296
off,4301435,0.001221,-0.014526,1.002808
off,4301455,0.001465,-0.015991,1.004272
off,4301475,0.000854,-0.015015,1.003784
off,4301495,0.000488,-0.015137,1.004150
off,4301515,0.000488,-0.015381,1.003418
off,4301535,0.001099,-0.014648,1.003784
off,4301555,0.000854,-0.015137,1.004028
off,4301575,0.000244,-0.015015,1.003662
off,4301595,0.001343,-0.014771,1.003906
off,4301615,0.000244,-0.015503,1.003418
off,4301635,0.001587,-0.014648,1.003662
off,4301655,0.000244,-0.015259,1.002197
off,4301675,0.000244,-0.014893,1.002686
off,4301695,0.001099,-0.014893,1.003418
off,4301715,0.000488,-0.014648,1.004272
off,4301735,0.000610,-0.015259,1.004517
off,4301755,0.000854,-0.014893,1.003296
off,4301775,0.000488,-0.014526,1.003906
off,4301795,0.001221,-0.014771,1.003784
off,4301815,0.000732,-0.015137,1.003662
off,4301835,0.000488,-0.015381,1.004761
off,4301855,0.001099,-0.015137,1.004028
off,4301875,0.001099,-0.014648,1.003174
off,4301895,0.000854,-0.014893,1.004150
off,4301915,0.000122,-0.015503,1.003540
off,4301935,0.000977,-0.014893,1.003052
off,4301955,0.000732,-0.016113,1.004761
off,4301975,0.000488,-0.014893,1.003906
off,4301995,0.001099,-0.015869,1.004150
off,4302015,0.000977,-0.014526,1.003662
off,4302035,0.000366,-0.015259,1.003052
off,4302055,0.000488,-0.014893,1.004761
off,4302075,0.000366,-0.014771,1.003540
off,4302095,0.000732,-0.015015,1.003784
off,4302115,0.000488,-0.015625,1.003296
off,4302135,0.000610,-0.015259,1.004028
off,4302155,0.000610,-0.014771,1.004272
off,4302175,0.000244,-0.015625,1.004272
off,4302195,0.000610,-0.015991,1.004028
off,4302215,0.000488,-0.014771,1.004272
off,4302235,0.001343,-0.014771,1.004150
off,4302255,0.000977,-0.014893,1.004272
off,4302275,0.000854,-0.015259,1.003784
off,4302295,0.001343,-0.015015,1.003784
off,4302315,0.000122,-0.015015,1.002930
off,4302335,0.000610,-0.014282,1.004150
off,4302355,0.000366,-0.015015,1.004150
off,4302375,0.000366,-0.015869,1.004150
off,4302395,0.000122,-0.015015,1.005127
off,4302415,0.000977,-0.015015,1.004150
off,4302435,0.000244,-0.014893,1.004883
off,4302455,0.001221,-0.014771,1.004883
off,4302475,0.000122,-0.015625,1.003296
off,4302495,0.001099,-0.015259,1.003784
off,4302515,0.000488,-0.015015,1.003784
off,4302535,0.001465,-0.015869,1.004028
off,4302555,0.000610,-0.015503,1.004395
off,4302575,0.000122,-0.015259,1.004028
off,4302595,0.000854,-0.015015,1.004517
off,4302615,0.000244,-0.015503,1.003418
off,4302635,0.000732,-0.015137,1.003662
off,4302655,0.000488,-0.015137,1.003418
off,4302675,0.000610,-0.015137,1.003662
off,4302695,0.000488,-0.014771,1.004517
off,4302715,0.000732,-0.014771,1.003784
off,4302735,0.000854,-0.014648,1.003906
off,4302755,0.000122,-0.015503,1.003296
off,4302775,0.000122,-0.015747,1.002319
off,4302795,0.000366,-0.015259,1.004395
off,4302815,0.000610,-0.015259,1.003784
off,4302835,0.000488,-0.015625,1.003174
off,4302855,0.001099,-0.014526,1.004028
off,4302875,0.001221,-0.014771,1.003052
off,4302895,0.000244,-0.013916,1.002197
off,4302915,0.000854,-0.014526,1.003906
off,4302935,0.000732,-0.014893,1.003052
off,4302955,0.000610,-0.015137,1.004517
off,4302975,0.000977,-0.014893,1.004517
off,4302995,0.000366,-0.014038,1.003174
off,4303015,0.000854,-0.015747,1.002930
off,4303035,0.000977,-0.015503,1.003540
off,4303055,0.000732,-0.015381,1.003418
off,4303075,0.000977,-0.014771,1.004395
off,4303095,0.000488,-0.015381,1.004395
off,4303115,0.000977,-0.015503,1.003540
off,4303135,0.000122,-0.015747,1.003418
off,4303155,0.000000,-0.014771,1.003784
off,4303175,0.000610,-0.015991,1.003418
off,4303195,0.000366,-0.014648,1.004272
off,4303215,0.001099,-0.014771,1.004395
off,4303235,0.001099,-0.015137,1.004639
off,4303255,0.000610,-0.014893,1.003906
off,4303275,0.000977,-0.014771,1.004395
off,4303295,0.000366,-0.014893,1.004517
off,4303315,0.000366,-0.015625,1.003906
off,4303335,0.000488,-0.014160,1.003540
off,4303355,0.000732,-0.015137,1.004150
off,4303375,0.000610,-0.014771,1.004517
off,4303395,0.001099,-0.015137,1.003540
off,4303415,0.000732,-0.015137,1.003784
off,4303435,0.000854,-0.016357,1.002808
off,4303455,0.001465,-0.015015,1.004639
off,4303475,-0.000244,-0.014526,1.004639
off,4303495,0.000122,-0.015137,1.004150
off,4303515,0.000244,-0.014771,1.005127
off,4303535,0.001465,-0.014404,1.003662
off,4303555,0.000122,-0.014526,1.002197
off,4303575,0.000610,-0.014038,1.003906
off,4303595,0.001221,-0.015137,1.007935
off,4303615,0.000854,-0.015747,1.007690
off,4303635,0.000366,-0.015747,1.003296
off,4303655,0.000366,-0.015381,1.005127
off,4303675,0.000000,-0.014771,1.000854
off,4303695,0.000488,-0.015381,1.001831
off,4303715,0.000366,-0.014526,1.004150
off,4303735,0.000732,-0.015015,1.004272
off,4303755,0.000366,-0.014893,1.005127
off,4303775,0.000610,-0.015381,1.003784
off,4303795,0.000488,-0.015503,1.004150
off,4303815,0.000732,-0.014771,1.004395
off,4303835,0.000854,-0.015137,1.003784
off,4303855,0.000977,-0.014771,1.005127
off,4303875,0.000244,-0.015015,1.004028
off,4303895,0.001221,-0.014038,1.004028
off,4303915,0.000732,-0.015015,1.003784
off,4303935,0.000488,-0.015381,1.003662
off,4303955,0.001343,-0.015991,1.004272
off,4303975,0.000488,-0.014648,1.004028
off,4303995,0.000122,-0.015869,1.004639
off,4304015,0.000977,-0.015015,1.004150
off,4304035,0.000244,-0.015137,1.004761
off,4304055,0.000610,-0.014648,1.003174
off,4304075,0.000366,-0.014771,1.003906
off,4304095,0.001343,-0.015381,1.004639
off,4304115,0.000732,-0.014404,1.004028
off,4304135,0.000122,-0.014648,1.003174
off,4304155,0.006836,-0.024414,1.006836
off,4304175,-0.038330,-0.067383,1.059204
off,4304195,0.171875,-0.105835,1.079224
off,4304215,-0.069702,-0.050049,1.072754
off,4304235,-0.023193,-0.022583,1.054810
off,4304255,-0.025269,-0.002075,0.977905
off,4304275,-0.004272,-0.011963,1.026733
off,4304295,0.007690,-0.037109,0.996582
off,4304315,-0.005981,-0.012207,1.023438
off,4304335,-0.006714,0.006348,1.046387
off,4304355,0.009644,-0.012207,0.990234
off,4304375,-0.004150,-0.015381,0.991943
off,4304395,-0.018188,-0.003540,1.017578
off,4304415,-0.001343,-0.010620,1.031372
off,4304435,0.012207,-0.027466,0.992798
off,4304455,-0.008057,-0.006226,1.006470
off,4304475,-0.003662,-0.006836,1.000366
off,4304495,0.005981,-0.017944,0.989868
off,4304515,0.008789,-0.017822,1.011475
off,4304535,0.011475,-0.037476,0.976196
off,4304555,0.001221,-0.018677,0.998901
off,4304575,-0.017944,-0.001831,1.016113
off,4304595,0.005371,-0.011963,0.998047
off,4304615,0.007446,-0.021973,0.998291
off,4304635,-0.019165,-0.010986,1.009399
off,4304655,0.025513,-0.055054,0.979614
off,4304675,-0.006714,-0.017334,0.995850
off,4304695,0.012695,-0.018555,0.994629
off,4304715,0.005005,-0.015259,1.004517
off,4304735,0.011230,-0.031128,1.027222
off,4304755,-0.011230,-0.031616,0.983276
off,4304775,-0.007568,-0.009033,1.001831
off,4304795,0.014648,-0.016724,0.997925
off,4304815,0.003418,-0.001587,1.022827
off,4304835,0.001221,-0.028076,0.996460
off,4304855,-0.008301,-0.000488,1.020874
off,4304875,-0.012329,0.003540,1.037964
off,4304895,0.015625,-0.037354,1.014526
off,4304915,-0.004517,-0.014771,1.009888
off,4304935,0.015137,-0.029297,1.005249
off,4304955,0.010132,-0.015869,1.007690
off,4304975,-0.000977,-0.017456,1.006836
off,4304995,0.008423,-0.032104,0.972290
off,4305015,0.004272,-0.019043,0.995239
off,4305035,-0.000977,-0.020386,0.989624
off,4305055,-0.008545,0.004150,1.024780
off,4305075,0.000122,-0.015259,1.015503
off,4305095,-0.005127,-0.005493,0.979248
off,4305115,-0.004150,-0.015869,1.026245
off,4305135,0.034912,0.030029,1.049927
off,4305155,-0.019043,0.003906,1.011963
off,4305175,0.007202,-0.012695,1.012817
off,4305195,-0.004150,-0.007813,1.025391
off,4305215,-0.003418,-0.015381,1.008911
off,4305235,-0.000854,-0.014160,1.009155
off,4305255,0.003052,-0.014771,1.000610
off,4305275,-0.000244,-0.012329,1.002686
off,4305295,0.001343,-0.015137,1.002197
off,4305315,0.000977,-0.016602,1.005859
off,4305335,-0.000488,-0.015869,1.005249
off,4305355,0.000732,-0.014893,1.003906
off,4305375,0.002075,-0.014771,1.003784
off,4305395,-0.000610,-0.013428,1.003174
off,4305415,0.000854,-0.016846,1.003784
off,4305435,0.000977,-0.016479,1.003784
off,4305455,0.000610,-0.013916,1.004517
off,4305475,0.000488,-0.013794,1.002563
off,4305495,0.000732,-0.013428,1.004272
off,4305515,-0.000122,-0.015137,1.004517
off,4305535,0.000854,-0.015747,1.004517
off,4305555,0.001221,-0.015259,1.004028
off,4305575,0.000244,-0.014648,1.003784
off,4305595,0.000366,-0.014404,1.004150
off,4305615,0.001221,-0.015015,1.004639
off,4305635,0.000854,-0.015625,1.003418
off,4305655,0.000732,-0.015137,1.003906
off,4305675,0.000488,-0.014038,1.004150
off,4305695,0.000122,-0.014160,1.004272
off,4305715,0.000244,-0.014526,1.003662
off,4305735,0.000977,-0.015015,1.004272
off,4305755,0.000244,-0.015259,1.004028
off,4305775,0.000488,-0.014404,1.004272
off,4305795,0.000244,-0.014771,1.003296
off,4305815,0.000366,-0.014526,1.004272
off,4305835,0.000732,-0.015381,1.003906
off,4305855,0.000488,-0.015503,1.002930
off,4305875,0.000732,-0.015381,1.003174
off,4305895,0.000488,-0.014771,1.003906
off,4305915,0.000488,-0.014526,1.003906
off,4305935,0.000854,-0.014893,1.004150
off,4305955,0.000488,-0.014893,1.003540
off,4305975,0.000610,-0.015015,1.003906
off,4305995,0.000366,-0.014771,1.004150
off,4306015,0.000977,-0.015015,1.004761
off,4306035,0.001099,-0.015259,1.004395
off,4306055,0.000244,-0.014893,1.004028
off,4306075,0.000244,-0.014038,1.002808
off,4306095,0.000488,-0.014526,1.004395
off,4306115,0.000977,-0.013916,1.004517
off,4306135,0.000977,-0.014526,1.004883
off,4306155,0.000488,-0.014771,1.004639
off,4306175,0.000244,-0.014404,1.004883
off,4306195,0.000977,-0.015381,1.002563
off,4306215,0.000488,-0.014526,1.003906
off,4306235,0.000000,-0.015381,1.004517
off,4306255,0.000366,-0.014526,1.004272
off,4306275,0.000610,-0.014160,1.004761
off,4306295,0.000366,-0.014282,1.004028
off,4306315,0.000977,-0.015137,1.004639
off,4306335,0.000122,-0.015137,1.003052
off,4306355,0.000854,-0.014893,1.003784
off,4306375,0.000610,-0.015625,1.003540
off,4306395,0.001099,-0.015503,1.003784
off,4306415,0.000732,-0.015137,1.003906
off,4306435,0.000244,-0.014893,1.004761
off,4306455,0.000732,-0.014771,1.004517
off,4306475,-0.000122,-0.014648,1.003418
off,4306495,0.000000,-0.014893,1.003418
off,4306515,0.000488,-0.014648,1.004272
off,4306535,0.000488,-0.014893,1.003296
off,4306555,0.000366,-0.013794,1.004395
off,4306575,0.000854,-0.015015,1.004517
off,4306595,0.001221,-0.014648,1.004761
off,4306615,0.000488,-0.015015,1.004395
off,4306635,0.001099,-0.014404,1.003906
off,4306655,0.000366,-0.015015,1.002197
off,4306675,0.000366,-0.014893,1.004272
off,4306695,0.000000,-0.014771,1.004272
off,4306715,0.000488,-0.014771,1.003418
off,4306735,0.000732,-0.014771,1.003906
off,4306755,0.000366,-0.015015,1.003906
off,4306775,0.000244,-0.014771,1.004272
off,4306795,0.000488,-0.014282,1.005249
off,4306815,0.000000,-0.015259,1.003784
off,4306835,0.000366,-0.014771,1.004639
off,4306855,0.000488,-0.014648,1.003784
off,4306875,0.000732,-0.014160,1.004150
off,4306895,0.001099,-0.014893,1.005249
off,4306915,0.000610,-0.015015,1.004272
off,4306935,0.000366,-0.014160,1.003418
off,4306955,0.000732,-0.014648,1.003662
off,4306975,0.000488,-0.014771,1.003906
off,4306995,0.000366,-0.015259,1.004150
off,4307015,0.000732,-0.015259,1.004517
off,4307035,0.000122,-0.014526,1.004028
off,4307055,0.000488,-0.015991,1.004517
off,4307075,0.000732,-0.015015,1.004272
off,4307095,0.000244,-0.015137,1.004395
off,4307115,0.000488,-0.014771,1.003540
off,4307135,0.000854,-0.015137,1.004150
off,4307155,0.000366,-0.015015,1.003540
off,4307175,0.000977,-0.014771,1.004150
off,4307195,0.000244,-0.014893,1.004028
off,4307215,0.000366,-0.015625,1.003784
off,4307235,0.000488,-0.014648,1.002197
off,4307255,0.000854,-0.014160,1.004150
off,4307275,0.000488,-0.015381,1.004395
off,4307295,0.000488,-0.013916,1.003540
off,4307315,0.000854,-0.014648,1.004517
off,4307335,0.000732,-0.014771,1.004517
off,4307355,0.000244,-0.015137,1.004272
off,4307375,0.000244,-0.015259,1.003906
off,4307395,0.000244,-0.015259,1.004028
off,4307415,0.000977,-0.015625,1.004272
off,4307435,0.000977,-0.015381,1.004761
off,4307455,0.000610,-0.014160,1.004883
off,4307475,0.000854,-0.014404,1.004028
off,4307495,0.000977,-0.014893,1.005005
off,4307515,0.000366,-0.015015,1.003662
off,4307535,0.000610,-0.015137,1.003906
off,4307555,0.000244,-0.014526,1.004517
off,4307575,0.000488,-0.013672,1.004150
off,4307595,0.000244,-0.014771,1.004517
off,4307615,0.000000,-0.015137,1.004395
off,4307635,-0.000122,-0.014893,1.003418
off,4307655,0.000854,-0.014771,1.003174
off,4307675,0.000366,-0.014893,1.004639
off,4307695,0.000366,-0.013794,1.003418
off,4307715,0.000854,-0.014893,1.003540
off,4307735,0.000732,-0.014893,1.003784
off,4307755,0.000366,-0.015137,1.003418
off,4307775,0.000732,-0.015259,1.004517
off,4307795,0.001221,-0.015137,1.004028
off,4307815,0.000122,-0.014648,1.002686
off,4307835,0.000488,-0.014526,1.003296
off,4307855,0.000732,-0.014771,1.003662
off,4307875,0.000366,-0.015259,1.004395
off,4307895,0.000366,-0.014648,1.003418
off,4307915,0.000488,-0.014771,1.004639
off,4307935,0.000244,-0.014404,1.003540
off,4307955,0.000610,-0.014771,1.004395
off,4307975,0.000366,-0.015259,1.004639
off,4307995,0.000732,-0.014771,1.004395
off,4308015,0.000366,-0.014771,1.004761
off,4308035,0.000610,-0.014648,1.003540
off,4308055,0.000000,-0.013916,1.003662
off,4308075,0.000244,-0.014893,1.004761
off,4308095,0.000000,-0.014648,1.003418
off,4308115,0.000488,-0.014648,1.003174
off,4308135,0.001587,-0.014771,1.004028
off,4308155,0.000854,-0.015869,1.004272
off,4308175,0.000977,-0.014771,1.003296
off,4308195,0.000122,-0.015137,1.003418
off,4308215,0.000366,-0.014282,1.004395
off,4308235,0.000244,-0.014771,1.003906
off,4308255,0.000854,-0.015259,1.004028
off,4308275,0.000244,-0.014526,1.003906
off,4308295,0.000977,-0.014893,1.003662
off,4308315,0.000488,-0.015137,1.004272
off,4308335,0.000366,-0.015015,1.005005
off,4308355,0.000366,-0.014526,1.003906
off,4308375,0.000854,-0.014648,1.003662
off,4308395,0.000366,-0.014771,1.004028
off,4308415,0.000366,-0.014282,1.003662
off,4308435,0.000244,-0.014526,1.003784
off,4308455,0.000366,-0.015259,1.003418
off,4308475,0.000244,-0.013672,1.003662
off,4308495,0.000244,-0.014771,1.004150
off,4308515,0.000244,-0.015137,1.004761
off,4308535,0.000732,-0.014404,1.003784
off,4308555,0.000122,-0.015137,1.004761
off,4308575,0.001221,-0.015015,1.004028
off,4308595,0.000854,-0.014771,1.003906
off,4308615,0.000244,-0.014404,1.004761
off,4308635,0.000610,-0.014893,1.004028
off,4308655,0.000732,-0.015137,1.004517
off,4308675,0.000122,-0.014526,1.003906
off,4308695,0.000122,-0.014893,1.004150
off,4308715,0.000366,-0.014282,1.003540
off,4308735,0.000366,-0.014526,1.004639
off,4308755,0.000732,-0.015259,1.003418
off,4308775,0.000488,-0.014648,1.005127
off,4308795,0.000122,-0.014893,1.004150
off,4308815,0.000610,-0.015381,1.004028
off,4308835,0.000854,-0.014648,1.003662
off,4308855,-0.000122,-0.014282,1.003784
off,4308875,0.000244,-0.014404,1.003906
off,4308895,0.000732,-0.014771,1.004272
off,4308915,0.000244,-0.014893,1.003906
off,4308935,0.000366,-0.014526,1.004761
off,4308955,0.000977,-0.015015,1.003540
off,4308975,0.000610,-0.014526,1.004272
off,4308995,0.000610,-0.014893,1.004517
off,4309015,0.000122,-0.014526,1.004761
off,4309035,0.000977,-0.014648,1.003784
off,4309055,0.000244,-0.014282,1.003784
off,4309075,0.000366,-0.015747,1.003540
off,4309095,0.000122,-0.014893,1.004272
off,4309115,0.000610,-0.014404,1.004028
off,4309135,0.000244,-0.014893,1.003418
off,4309155,0.000732,-0.013794,1.003418
off,4309175,0.000610,-0.014771,1.003174
off,4309195,0.000000,-0.014526,1.004150
off,4309215,0.000244,-0.014526,1.003906
off,4309235,0.000244,-0.014771,1.003540
off,4309255,0.000244,-0.013794,1.003296
off,4309275,0.001221,-0.015137,1.004150
off,4309295,0.000244,-0.014526,1.003540
off,4309315,0.000854,-0.015015,1.004272
off,4309335,0.000244,-0.015015,1.003296
off,4309355,0.000122,-0.015137,1.004028
off,4309375,0.000610,-0.014282,1.003418
off,4309395,0.000610,-0.014893,1.004517
off,4309415,0.000732,-0.014526,1.004761
off,4309435,0.000122,-0.015259,1.005371
off,4309455,0.000732,-0.014648,1.004517
off,4309475,0.000732,-0.014771,1.003784
off,4309495,0.000000,-0.014404,1.004028
off,4309515,0.000488,-0.014526,1.003906
off,4309535,0.000488,-0.014771,1.004639
off,4309555,0.000122,-0.015137,1.004272
off,4309575,0.000122,-0.015015,1.002686
off,4309595,0.000244,-0.014771,1.004150
off,4309615,0.000488,-0.014893,1.003784
off,4309635,0.000366,-0.015259,1.004761
off,4309655,0.000488,-0.014404,1.004272
off,4309675,0.000732,-0.014771,1.003906
off,4309695,0.000854,-0.015503,1.003784
off,4309715,-0.000122,-0.014771,1.004028
off,4309735,0.000610,-0.014648,1.003784
off,4309755,0.000122,-0.014648,1.004028
off,4309775,0.001099,-0.014526,1.004272
off,4309795,0.000732,-0.015259,1.004395
off,4309815,-0.000122,-0.015259,1.003540
off,4309835,0.000000,-0.014160,1.003418
off,4309855,0.000732,-0.015381,1.003662
off,4309875,0.000488,-0.014771,1.004517
off,4309895,0.000610,-0.014648,1.003784
off,4309915,0.000732,-0.015015,1.004150
off,4309935,0.000732,-0.014771,1.004517
off,4309955,0.000366,-0.015259,1.003662
off,4309975,0.001221,-0.015381,1.004517
off,4309995,0.000366,-0.015381,1.004395
off,4310015,0.000488,-0.014771,1.004272
off,4310035,0.000366,-0.015381,1.003540
off,4310055,0.000366,-0.014404,1.002930
off,4310075,-0.000122,-0.015137,1.001953
off,4310095,0.000244,-0.014771,1.005493
off,4310115,0.000244,-0.014526,1.005371
off,4310135,0.000244,-0.014648,1.004639
off,4310155,0.000244,-0.014893,1.004761
off,4310175,0.000488,-0.015015,1.003784
off,4310195,0.000488,-0.014526,1.003296
off,4310215,0.000366,-0.014648,1.004517
off,4310235,0.000366,-0.014893,1.005249
off,4310255,0.000122,-0.014893,1.004395
off,4310275,0.000244,-0.015015,1.004883
off,4310295,0.000732,-0.015015,1.005371
off,4310315,0.000366,-0.014648,1.004639
off,4310335,0.000610,-0.013794,1.003174
off,4310355,0.000854,-0.014893,1.004028
off,4310375,0.000122,-0.015625,1.004272
off,4310395,0.000366,-0.013916,1.004639
off,4310415,0.000610,-0.014160,1.003540
off,4310435,0.001099,-0.014526,1.004517
off,4310455,0.000000,-0.015137,1.003540
off,4310475,0.000366,-0.014893,1.003906
off,4310495,0.000366,-0.015259,1.004517
off,4310515,-0.000122,-0.014648,1.005127
off,4310535,0.000366,-0.014893,1.004761
off,4310555,0.000244,-0.015991,1.004639
off,4310575,0.000122,-0.015015,1.004395
off,4310595,0.000244,-0.014648,1.004639
off,4310615,0.000610,-0.015137,1.003784
off,4310635,0.000488,-0.014160,1.003296
off,4310655,0.000732,-0.014648,1.004028
off,4310675,0.000732,-0.013916,1.003662
off,4310695,0.000488,-0.014526,1.005127
off,4310715,0.000366,-0.014526,1.005005
off,4310735,0.000366,-0.015015,1.005005
off,4310755,0.000244,-0.014282,1.005005
off,4310775,0.000122,-0.014404,1.003906
off,4310795,0.001343,-0.015015,1.004639
off,4310815,0.000366,-0.015259,1.003906
off,4310835,0.000244,-0.014404,1.003906
off,4310855,0.000244,-0.014648,1.004517
off,4310875,0.000732,-0.014404,1.003906
off,4310895,0.000122,-0.014404,1.004883
off,4310915,0.000122,-0.014648,1.004028
off,4310935,0.000366,-0.014526,1.004517
off,4310955,0.000244,-0.015015,1.002930
off,4310975,0.000488,-0.015015,1.004639
off,4310995,0.000366,-0.014771,1.004028
off,4311015,0.000610,-0.013550,1.004150
off,4311035,0.000610,-0.014526,1.004639
off,4311055,0.000122,-0.014648,1.004272
off,4311075,0.000610,-0.014282,1.004150
off,4311095,0.000488,-0.015625,1.004150
off,4311115,0.000732,-0.015381,1.004639
off,4311135,0.000732,-0.015015,1.003662
off,4311155,-0.000122,-0.014771,1.004272
off,4311175,-0.000244,-0.014648,1.004517
off,4311195,0.000122,-0.015015,1.005127
off,4311215,0.000122,-0.014282,1.003662
off,4311235,0.000488,-0.014526,1.005127
off,4311255,0.000366,-0.015015,1.004761
off,4311275,0.000854,-0.014526,1.003784
off,4311295,0.000854,-0.015137,1.004761
off,4311315,0.000366,-0.014771,1.004639
off,4311335,0.000488,-0.014893,1.004883
off,4311355,0.001343,-0.014771,1.004150
off,4311375,0.000122,-0.014771,1.003296
off,4311395,0.000488,-0.014282,1.005127
off,4311415,0.000244,-0.014648,1.004150
off,4311435,0.000854,-0.015137,1.003784
off,4311455,0.000244,-0.014404,1.004028
off,4311475,0.000366,-0.014893,1.005005
off,4311495,0.000000,-0.014893,1.003540
off,4311515,0.000366,-0.014160,1.002686
off,4311535,0.000610,-0.014893,1.004028
off,4311555,0.000244,-0.014038,1.004150
off,4311575,0.000488,-0.015625,1.005127
off,4311595,0.000000,-0.014771,1.003784
off,4311615,0.000610,-0.014526,1.004028
off,4311635,0.000732,-0.015503,1.004639
off,4311655,0.001099,-0.015137,1.004150
off,4311675,0.000488,-0.015137,1.004272
off,4311695,0.001099,-0.014160,1.004272
off,4311715,0.000732,-0.014526,1.004150
off,4311735,0.000488,-0.013916,1.004517
off,4311755,0.000732,-0.014404,1.003174
off,4311775,0.000122,-0.015137,1.004028
off,4311795,0.000244,-0.014160,1.003784
off,4311815,0.000732,-0.014404,1.004395
off,4311835,0.000000,-0.014648,1.003906
off,4311855,0.000000,-0.014893,1.004395
off,4311875,-0.000122,-0.015015,1.003662
off,4311895,0.000732,-0.014160,1.004272
off,4311915,0.000000,-0.014404,1.003906
off,4311935,0.000000,-0.014160,1.004395
off,4311955,0.001221,-0.014526,1.004272
off,4311975,0.000610,-0.014893,1.004395
off,4311995,0.000122,-0.015137,1.003418
off,4312015,0.000244,-0.014648,1.003296
off,4312035,0.001221,-0.014038,1.004272
off,4312055,0.000244,-0.014648,1.004150
off,4312075,0.000488,-0.015503,1.004272
off,4312095,0.000122,-0.014648,1.003784
off,4312115,0.000244,-0.015747,1.004761
off,4312135,0.000732,-0.015015,1.004517
off,4312155,0.002075,-0.014526,1.003906
off,4312175,0.000488,-0.015381,1.003784
off,4312195,0.000854,-0.015137,1.004517
off,4312215,0.000366,-0.014160,1.003784
off,4312235,0.000244,-0.015259,1.004639
off,4312255,0.000488,-0.014771,1.003540
off,4312275,0.000732,-0.013550,1.003784
off,4312295,0.000244,-0.014893,1.003174
off,4312315,0.000610,-0.014648,1.004028
off,4312335,0.000488,-0.014893,1.004272
off,4312355,0.000244,-0.014282,1.003052
off,4312375,0.000854,-0.015015,1.004028
off,4312395,0.000854,-0.014648,1.004272
off,4312415,0.000122,-0.014771,1.004272
off,4312435,0.000610,-0.015259,1.004150
off,4312455,0.000977,-0.015259,1.003784
off,4312475,0.000366,-0.014038,1.003296
off,4312495,0.000244,-0.015015,1.004639
off,4312515,0.001221,-0.014893,1.004517
off,4312535,0.000366,-0.014282,1.003906
off,4312555,0.000366,-0.014771,1.004272
off,4312575,0.000366,-0.014160,1.003906
off,4312595,0.000488,-0.014893,1.003662
off,4312615,0.000366,-0.015503,1.003906
off,4312635,0.000000,-0.015137,1.005005
off,4312655,0.000977,-0.015503,1.004028
off,4312675,0.000122,-0.014160,1.004639
off,4312695,0.000610,-0.014526,1.004150
off,4312715,0.000366,-0.014893,1.004395
off,4312735,0.000122,-0.014893,1.004883
off,4312755,0.000244,-0.014526,1.004272
off,4312775,0.000244,-0.015015,1.003784
off,4312795,0.000366,-0.014404,1.004272
off,4312815,0.000366,-0.015503,1.003296
off,4312835,0.000854,-0.015381,1.004395
off,4312855,0.000488,-0.014893,1.004150
off,4312875,0.000488,-0.014893,1.003906
off,4312895,0.000244,-0.014160,1.003052
off,4312915,0.000000,-0.014526,1.003052
off,4312935,0.000854,-0.015381,1.003540
off,4312955,0.000610,-0.014282,1.004395
off,4312975,0.001099,-0.014526,1.004395
off,4312995,0.000366,-0.014648,1.003906
off,4313015,0.000732,-0.015015,1.003418
off,4313035,0.000122,-0.015137,1.003784
off,4313055,0.000732,-0.014038,1.004639
off,4313075,0.000854,-0.014404,1.003662
off,4313095,0.000366,-0.014404,1.004028
off,4313115,0.000122,-0.014160,1.003784
off,4313135,0.000488,-0.015015,1.004028
off,4313155,0.000366,-0.014038,1.003052
off,4313175,0.000122,-0.015747,1.004150
off,4313195,0.000977,-0.014526,1.002808
off,4313215,0.000244,-0.015137,1.004395
off,4313235,0.000732,-0.014160,1.003662
off,4313255,0.000244,-0.014160,1.004272
off,4313275,0.000610,-0.014648,1.002441
off,4313295,0.000488,-0.014038,1.004150
off,4313315,0.000732,-0.014771,1.005127
off,4313335,0.001221,-0.015137,1.003418
off,4313355,0.000000,-0.013672,1.002930
off,4313375,0.000488,-0.014404,1.003784
off,4313395,0.000732,-0.014526,1.005371
off,4313415,0.000854,-0.014526,1.004517
off,4313435,0.000488,-0.014648,1.003540
off,4313455,0.000854,-0.014771,1.002930
off,4313475,0.000366,-0.014771,1.004639
off,4313495,0.000977,-0.013794,1.003662
off,4313515,0.000977,-0.014404,1.003418
off,4313535,0.000122,-0.014648,1.003906
off,4313555,0.000244,-0.015015,1.003540
off,4313575,0.000000,-0.014648,1.003418
off,4313595,0.000244,-0.014404,1.004150
off,4313615,0.000488,-0.014038,1.003418
off,4313635,0.000366,-0.015015,1.002930
off,4313655,0.000244,-0.013794,1.003784
off,4313675,0.000366,-0.013916,1.004150
off,4313695,0.000244,-0.013916,1.003540
off,4313715,0.000000,-0.015137,1.004150
off,4313735,0.000854,-0.013672,1.002441
off,4313755,0.000488,-0.015137,1.003784
